car_id,year,complaint_id,image_id,audio_id,is_sick_audio,is_sick_text,is_sick_image
62207,2001,107667,17974,,,0,1
279509,2001,119934,17457,,,0,1
298542,2001,79043,28379,,,0,1
31981,2001,78062,21218,,,0,1
48615,2001,6400,26046,,,0,1
54801,2001,155550,24031,,,0,1
206160,2001,57375,17010,,,0,1
142811,2002,106390,18452,,,0,1
148113,2002,151695,27214,,,0,1
136684,2002,108102,26611,,,0,1
26410,2002,62,23196,,,0,1
220781,2002,120181,17083,,,0,1
79458,2002,120249,27175,,,0,1
239271,2002,155807,20410,,,0,1
198270,2002,110,16859,,,0,1
273257,2002,149509,18864,,,0,1
126964,2002,62719,19258,,,0,1
188643,2003,151282,19653,,,0,1
160773,2003,80120,21753,,,0,1
271920,2003,108656,28548,,,0,1
215079,2003,8437,23411,,,0,1
95240,2003,6909,29038,,,0,1
202303,2003,74110,25695,,,0,1
69607,2003,139965,26097,,,0,1
70562,2003,133606,23329,,,0,1
6387,2003,220,28313,,,0,1
278047,2003,8339,19452,,,0,1
228424,2003,143233,16579,,,0,1
92509,2003,119994,25234,,,0,1
98786,2003,133645,25147,,,0,1
134000,2003,6362,26339,,,0,1
163482,2003,63213,25260,,,0,1
235899,2003,57299,21331,,,0,1
190176,2004,108098,24874,,,0,1
238234,2004,79434,,1235,1,0,
98676,2004,7760,356,97,1,1,0
287812,2004,74086,19462,,,0,1
161622,2004,78897,22711,,,0,1
164115,2004,66519,26990,,,0,1
162240,2004,149506,18770,,,0,1
143646,2004,109865,15922,,,0,1
209877,2004,571,29571,,,0,1
148721,2004,63452,27819,,,0,1
77523,2004,62679,25740,,,0,1
253869,2004,143088,18494,,,0,1
82352,2004,57343,24667,,,0,1
271761,2005,57525,23684,,,0,1
105085,2005,8188,23217,,,0,1
224855,2005,66405,16850,,,0,1
279454,2005,8075,21336,,,0,1
121492,2005,8143,19303,,,0,1
90801,2005,106192,22849,,,0,1
4861,2005,57418,24220,,,0,1
155533,2005,70747,21334,,,0,1
120703,2005,70720,24864,,,0,1
29623,2005,151550,25891,,,0,1
293311,2005,139936,27750,,,0,1
87036,2005,57705,2449,,,0,1
146645,2005,79702,20160,,,0,1
252488,2005,78733,24107,,,0,1
38517,2005,6785,28251,,,0,1
97654,2005,151119,17804,,,0,1
204472,2006,133204,20669,,,0,1
288485,2006,62911,22642,,,0,1
134513,2006,143547,26434,,,0,1
25492,2006,62791,22164,,,0,1
299329,2006,911,7489,,,0,1
297316,2006,107756,20319,,,0,1
293861,2007,139953,29878,,,0,1
88357,2007,35391,25767,,,0,1
108554,2007,77852,24437,,,0,1
172683,2007,79140,29445,,,0,1
172942,2007,144403,24155,,,0,1
296623,2007,106280,23526,,,0,1
274110,2007,151736,29621,,,0,1
35938,2007,151183,22262,,,0,1
29534,2007,140064,19324,,,0,1
141899,2007,142961,16569,1185,1,0,1
206286,2007,73895,17069,,,0,1
29820,2008,70510,23995,,,0,1
130099,2008,79003,29376,,,0,1
235027,2008,108601,17830,,,0,1
95077,2008,6823,27728,,,0,1
191651,2008,57638,29144,,,0,1
179914,2008,140024,24894,,,0,1
3651,2008,79578,21372,,,0,1
206636,2008,151083,18935,467,1,0,1
139497,2008,6871,23679,,,0,1
61941,2008,140132,22527,,,0,1
45486,2008,144776,22547,,,0,1
221661,2008,105971,16262,,,0,1
280534,2008,119957,24196,,,0,1
287404,2008,74091,26805,,,0,1
216443,2008,62624,17340,,,0,1
105694,2008,78867,20569,,,0,1
252221,2009,6449,19124,,,0,1
284755,2009,35256,18442,,,0,1
7930,2009,79805,27737,,,0,1
209265,2009,66362,16267,596,1,0,0
272854,2009,57037,17887,,,0,1
229890,2009,79679,18640,,,0,1
274922,2009,35194,,1371,1,0,
156340,2009,107848,24021,,,0,1
33995,2009,133304,20161,,,0,1
181537,2009,109104,28860,,,0,1
174770,2009,149730,29398,,,0,1
69464,2010,144353,16414,443,1,0,1
58524,2010,77888,24222,,,0,1
86545,2010,7866,16327,,,0,1
14762,2010,120480,28538,,,0,1
165430,2010,8173,24099,,,0,1
79247,2010,144884,19559,,,0,1
137858,2011,80119,21750,,,0,1
259731,2011,79568,17866,,,0,1
293981,2011,57777,4178,,,0,1
152172,2011,107744,23146,,,0,1
146375,2011,155932,27806,,,0,1
84865,2011,35451,19749,,,0,1
188358,2011,125,19473,,,0,1
70792,2011,108849,21604,,,0,1
48346,2011,74058,18742,,,0,1
217054,2011,70917,28001,,,0,1
231554,2012,62811,20642,,,0,1
87110,2012,70487,25288,,,0,1
173549,2012,133595,18360,,,0,1
268887,2012,70951,20704,,,0,1
128858,2012,615,27129,,,0,1
7145,2012,156063,29394,,,0,1
228291,2012,139929,19618,,,0,1
297742,2012,155774,23696,,,0,1
137728,2012,106295,29783,,,0,1
241905,2013,79829,20815,,,0,1
145683,2013,108803,19417,,,0,1
110097,2013,70411,25649,,,0,1
42992,2013,144409,17626,,,0,1
108771,2013,142997,17875,,,0,1
100207,2013,133785,24615,,,0,1
166597,2013,139940,16654,,,0,1
272573,2014,78388,29825,,,0,1
73090,2014,149402,18933,,,0,1
60575,2014,73779,29981,,,0,1
164045,2014,63192,20401,,,0,1
275071,2014,70977,22311,,,0,1
237746,2014,57209,24212,,,0,1
73896,2014,77918,23095,,,0,1
223048,2014,108947,24738,,,0,1
106359,2014,144870,25188,,,0,1
8316,2014,144514,25808,,,0,1
234001,2014,7958,18816,,,0,1
258234,2014,79863,21845,,,0,1
108881,2014,70607,17920,,,0,1
219582,2014,120084,20923,,,0,1
246509,2015,133557,22763,,,0,1
254568,2015,133150,17855,,,0,1
28430,2015,35883,29345,,,0,1
10627,2015,63707,3734,,,1,0
88789,2015,57451,26989,,,0,1
233403,2015,79999,27138,,,0,1
138542,2015,73618,23211,,,0,1
70269,2015,133581,27933,,,0,1
263989,2016,62924,28474,,,0,1
189781,2016,151082,,248,1,0,
126274,2016,119787,387,1031,1,0,0
165545,2016,70412,28805,,,0,1
266313,2016,57625,21787,,,0,1
140609,2016,6556,28490,,,0,1
35313,2016,66402,16844,,,0,1
107695,2016,79969,25774,,,0,1
67878,2016,106368,29459,,,0,1
263277,2016,77908,17444,,,0,1
251737,2016,149263,17709,,,0,1
79583,2016,106257,22489,,,0,1
6481,2016,70599,18565,,,0,1
191905,2016,79570,19102,,,0,1
136240,2016,63643,28385,,,0,1
256240,2017,139945,22645,,,0,1
103240,2017,133768,22791,,,0,1
118653,2017,6376,16388,,,0,1
59539,2017,79446,,717,1,0,
5489,2017,120362,19463,,,0,1
193505,2017,35579,21145,,,0,1
140591,2017,66456,16656,,,0,1
30746,2017,63041,20338,,,0,1
137715,2017,80125,21874,,,0,1
114070,2017,155648,28770,,,0,1
95624,2018,149318,16724,,,0,1
195780,2018,119999,16728,,,0,1
182161,2018,63223,19389,,,0,1
140773,2018,151425,21968,,,0,1
267139,2018,119977,21522,,,0,1
99224,2018,155990,18892,,,0,1
78324,2019,70375,279,122,1,0,0
4917,2019,155745,20668,,,0,1
163373,2019,106963,10228,,,0,1
234208,2019,108892,19566,,,0,1
17194,2019,151097,16725,,,0,1
282530,2019,36027,4377,,,1,0
191833,2019,63045,23129,,,0,1
106937,2019,144734,23332,,,0,1
242120,2019,78586,,725,1,0,
53519,2019,66377,,753,1,0,
132139,2019,142958,86,256,1,0,0
109366,2019,7591,,958,1,0,
197516,2020,70557,17246,,,0,1
128964,2020,140454,28733,,,0,1
230622,2020,73803,22368,,,0,1
207720,2020,108753,27082,,,0,1
247531,2020,567,19475,,,0,1
89253,2020,6208,26918,,,0,1
190125,2020,35203,,1077,1,0,
135571,2020,151157,17544,,,0,1
216832,2020,6484,18332,,,0,1
296214,2020,78053,29131,,,0,1
276298,2020,105925,16191,,,0,1
88909,2020,149450,24094,,,0,1
106503,2020,8015,25400,,,0,1
133762,2021,62819,27882,,,0,1
109267,2021,149343,20556,,,0,1
244775,2021,108960,25316,,,0,1
215769,2021,7765,367,86,1,0,0
201215,2021,107878,26151,,,0,1
120609,2021,108085,23414,,,0,1
289508,2021,143188,25326,,,0,1
188271,2021,155922,29008,,,0,1
69156,2021,57576,25575,,,0,1
218859,2021,78941,23524,,,0,1
187154,2021,66719,25894,,,0,1
206964,2021,108831,19138,,,0,1
115190,2021,149486,24542,,,0,1
223817,2021,106406,24578,,,0,1
49911,2022,155876,28816,,,0,1
126511,2022,106015,18699,,,0,1
4523,2022,155928,18196,,,0,1
165312,2022,149526,27040,,,0,1
199286,2022,66680,28663,,,0,1
251205,2022,151151,16798,,,0,1
79147,2022,151336,28806,,,0,1
141006,2022,78944,21234,,,0,1
217000,2022,120334,18676,,,0,1
10324,2022,35145,,969,1,0,
199600,2022,57495,28178,,,0,1
162435,2023,119754,,201,1,0,
252584,2023,57602,20531,,,0,1
294726,2023,73965,24638,,,0,1
273962,2023,57035,16428,,,0,1
59700,2023,106281,28429,,,0,1
262426,2023,120385,20122,,,0,1
152713,2023,120293,28341,,,0,1
100338,2023,151331,21612,,,0,1
62848,2023,144722,21263,,,0,1
293300,2023,6220,25276,,,0,1
7700,2023,151316,19104,,,0,1
223203,2024,78066,27657,,,0,1
266632,2024,151786,29185,,,0,1
63597,2024,144486,17673,,,0,1
202891,2024,6383,22505,,,0,1
262297,2024,35300,19921,,,0,1
289162,2024,139907,19199,,,0,1
254886,2024,108740,17923,,,0,1
26998,2024,77910,18541,,,0,1
93629,2024,8261,29202,,,0,1
108710,2024,73780,18051,,,0,1
8,2024,144521,19916,,,0,1
41647,2024,143135,23628,,,0,1
114625,2024,66951,25920,,,0,1
238104,2024,107615,16981,,,0,1
142496,2024,151147,27003,,,0,1
150619,2025,151470,25523,,,0,1
79879,2025,7783,418,68,1,1,0
197918,2025,79131,29104,,,0,1
134023,2025,106187,27575,,,0,1
168143,2025,66716,19762,,,0,1
210846,2025,107957,25093,,,0,1
97926,2025,78092,20250,,,0,1
240210,2025,78984,25114,,,0,1
35879,2025,170,29774,,,0,1
172268,2025,1311,15724,,,0,1
165407,2025,140296,18589,,,0,1
156813,2025,149678,29665,,,0,1
109616,2000,78953,22910,,,0,1
46750,2000,151349,19354,,,0,1
63491,2000,12,,506,1,0,
23265,2000,35914,28026,,,0,1
24668,2001,144420,20601,,,0,1
59097,2001,78974,26307,,,0,1
287153,2001,108603,27536,,,0,1
79121,2001,156130,28215,,,0,1
31804,2001,107959,19135,,,0,1
298119,2001,133478,23828,,,0,1
730,2001,323,23400,,,0,1
27998,2001,133368,29716,,,0,1
150115,2001,63263,18990,,,0,1
215684,2001,107659,17506,,,0,1
75925,2001,151279,29171,,,0,1
85614,2002,8463,28212,,,0,1
137452,2002,77983,23592,,,0,1
199754,2002,66646,25432,,,0,1
194839,2002,140181,22884,,,0,1
286418,2002,35160,,438,1,0,
19336,2002,151365,29153,,,0,1
280200,2002,66611,18361,,,0,1
200988,2002,149821,26153,,,0,1
94226,2002,108613,18750,,,0,1
189278,2002,106463,27608,,,0,1
109737,2003,63057,18432,,,0,1
261010,2003,78630,18967,,,0,1
149208,2003,66722,21693,,,0,1
134269,2003,133103,,401,1,0,
225652,2003,106220,25541,,,0,1
278806,2003,78226,26080,,,0,1
276259,2004,62995,26326,,,0,1
210236,2004,108821,16636,,,0,1
168494,2004,78815,28660,,,0,1
10918,2004,66408,16892,,,0,1
200339,2004,80093,29256,,,0,1
198374,2004,106403,24194,,,0,1
266999,2004,140372,20462,,,0,1
51876,2005,77965,22636,,,0,1
239238,2005,6303,26678,,,0,1
49087,2005,149757,27636,,,0,1
35063,2005,151357,22277,,,0,1
261632,2005,134269,12022,,,1,0
73803,2005,143553,27108,,,0,1
53322,2005,107552,19634,,,0,1
279824,2005,79048,30087,,,0,1
177338,2005,79396,56,1313,1,0,0
32573,2005,57191,28935,,,0,1
268748,2006,151718,21872,,,0,1
71437,2006,133413,18614,,,0,1
139207,2006,107668,19911,,,0,1
120342,2006,6577,17135,,,0,1
117083,2006,63107,26976,,,0,1
200183,2006,78435,23352,,,0,1
66297,2006,143548,26580,,,0,1
20114,2007,108019,20100,,,0,1
206100,2007,120106,19901,,,0,1
32822,2007,151361,26964,,,0,1
225697,2007,120165,22333,,,0,1
292394,2007,78381,20501,,,0,1
199936,2007,79741,29332,,,0,1
275468,2007,155607,29642,,,0,1
156190,2007,670,23818,,,0,1
86572,2007,140092,21771,,,0,1
227022,2007,66452,29371,,,0,1
20970,2007,108573,29138,,,0,1
210353,2007,139985,22783,,,0,1
222123,2008,73671,23511,,,0,1
85117,2008,35533,19551,,,0,1
273427,2008,8434,29718,,,0,1
213532,2008,78091,16657,,,0,1
90637,2008,144721,24606,,,0,1
179956,2008,66455,20575,,,0,1
246660,2008,108789,29484,,,0,1
54410,2008,63360,23902,,,0,1
292619,2008,108655,25703,,,0,1
99913,2008,155855,17195,,,0,1
277548,2008,8202,21570,,,0,1
64761,2008,155677,18252,,,0,1
161958,2008,35216,299,995,1,0,0
139333,2008,119990,26560,,,0,1
74653,2008,133648,28175,,,0,1
217475,2009,66435,18856,,,0,1
109881,2009,79191,23431,,,0,1
294244,2009,109173,24541,,,0,1
231128,2009,62884,20948,,,0,1
253819,2009,35580,25174,,,0,1
15438,2009,103,16315,,,0,1
135264,2010,106512,21600,,,0,1
294756,2010,74035,29941,,,0,1
199524,2010,151163,26617,,,0,1
183904,2010,6256,23923,,,0,1
154593,2010,63103,26110,,,0,1
155887,2010,79687,24962,,,0,1
216364,2010,109049,28133,,,0,1
57239,2010,77892,23532,,,0,1
86396,2010,151634,26471,,,0,1
98195,2010,6885,26944,,,0,1
145451,2010,926,7765,,,0,1
279698,2010,79698,18891,,,0,1
135531,2010,79514,16671,838,1,0,1
267695,2011,107508,24928,,,0,1
136872,2011,143490,27775,,,0,1
66437,2011,211,18305,,,0,1
88604,2011,156031,19929,,,0,1
50079,2011,109074,25525,,,0,1
89409,2011,140458,29034,,,0,1
127228,2011,7652,156,91,1,0,0
16447,2011,66437,21307,,,0,1
132993,2011,140290,29267,,,0,1
217280,2011,71007,27836,,,0,1
29310,2012,108119,28394,,,0,1
136675,2012,108013,20060,,,0,1
291729,2012,7663,,1365,1,0,
28512,2012,133125,16226,237,1,0,1
277123,2012,486,18234,,,0,1
295211,2012,66404,17710,,,0,1
49662,2012,107741,21649,,,0,1
80206,2012,7604,50,115,1,1,0
178975,2012,155671,23018,,,0,1
203836,2012,73604,16356,,,0,1
98749,2012,57655,22995,,,0,1
127722,2012,63250,18963,,,0,1
166484,2012,62903,17452,,,0,1
166830,2012,62810,729,,,1,0
238237,2013,35355,18776,,,0,1
61594,2013,79979,29423,,,0,1
21042,2013,66739,17007,,,0,1
189103,2013,8417,28285,,,0,1
251134,2013,74080,19424,,,0,1
194871,2013,106316,27939,,,0,1
15723,2013,6879,24920,,,0,1
53204,2013,145388,10231,,,0,1
8054,2013,151167,18947,,,0,1
275484,2013,155630,18386,,,0,1
259208,2013,139803,17671,391,1,0,1
186567,2013,79998,24004,,,0,1
47123,2013,6427,18247,,,0,1
162883,2014,149443,27223,,,0,1
231691,2014,57027,18233,,,0,1
193925,2014,57517,18464,,,0,1
183291,2014,78294,27273,,,0,1
173717,2014,143479,24322,,,0,1
121868,2014,108513,,534,1,0,
194143,2014,66491,27390,,,0,1
75777,2015,105888,,449,1,0,
265663,2015,8092,29828,,,0,1
475,2015,78375,28729,,,0,1
181961,2015,35461,19758,,,0,1
297031,2015,106501,20843,,,0,1
264871,2015,151149,22986,,,0,1
146748,2015,63219,22511,,,0,1
41524,2015,63076,17901,,,0,1
254780,2015,133548,29382,,,0,1
44475,2015,79414,106,1111,1,0,0
136658,2015,143226,28755,,,0,1
233439,2016,107836,21481,,,0,1
1618,2016,70769,22057,,,0,1
286076,2016,66741,22074,,,0,1
224982,2016,7603,,124,1,0,
103917,2016,79056,28785,,,0,1
177936,2016,7606,,129,1,0,
109225,2016,35671,17262,,,0,1
173655,2016,105951,16529,,,0,1
88792,2016,6560,25223,,,0,1
82053,2016,149349,18180,,,0,1
20325,2016,155736,22307,,,0,1
4494,2016,133346,30026,,,0,1
52126,2016,108115,2270,,,1,0
296424,2017,6719,24797,,,0,1
121620,2017,107926,18460,,,0,1
228810,2017,7861,26025,,,0,1
40600,2017,108817,29385,,,0,1
75980,2017,144886,19614,,,0,1
268234,2017,143100,17911,,,0,1
204731,2017,151243,17949,,,0,1
202175,2017,149340,20344,,,0,1
49187,2017,62560,19345,,,0,1
8548,2017,62781,16951,,,0,1
55339,2017,73622,25450,,,0,1
207491,2017,119721,,1028,1,0,
297130,2017,144942,21616,,,0,1
295766,2018,77800,215,305,1,0,0
28021,2018,57631,21905,,,0,1
7657,2018,80162,27236,,,0,1
153525,2018,80549,10401,,,1,0
273816,2018,391,25311,,,0,1
189769,2018,318,23358,,,0,1
188020,2018,520,30094,,,0,1
16233,2018,63168,29162,,,0,1
275144,2019,6402,25216,,,0,1
29446,2019,151593,18491,,,0,1
94363,2019,63235,19521,,,0,1
130224,2019,62493,365,49,1,0,0
90167,2019,78683,17202,,,0,1
38392,2019,151522,21899,,,0,1
207931,2019,57247,20878,,,0,1
144935,2019,133197,17354,,,0,1
180756,2019,8288,26895,,,0,1
90006,2019,149408,24273,,,0,1
274816,2019,57627,28454,,,0,1
47505,2019,70994,23434,,,0,1
118158,2019,140235,22597,,,0,1
10333,2019,539,27696,,,0,1
111941,2020,,321,881,1,,0
73876,2020,151972,6368,,,0,1
139137,2020,63403,26272,,,0,1
41023,2020,496,23213,,,0,1
294670,2020,139786,,701,1,0,
239895,2020,133167,16442,,,0,1
177664,2020,66453,17726,,,0,1
250489,2020,106226,21231,,,0,1
224366,2020,8039,22171,,,0,1
164676,2021,151396,29181,,,0,1
27360,2021,108096,24610,,,0,1
201962,2021,144440,16370,,,0,1
115791,2021,74764,13804,,,1,0
80776,2021,156001,19229,,,0,1
184649,2021,144750,21991,,,0,1
228007,2022,67050,28723,,,0,1
199326,2022,70509,16907,,,0,1
67986,2022,78988,25130,,,0,1
45892,2022,139825,,381,1,0,
39456,2022,6595,24598,,,0,1
127502,2022,79823,30065,,,0,1
188448,2022,109088,25810,,,0,1
129949,2022,107609,23744,,,0,1
176503,2022,107902,26169,,,0,1
112290,2022,120365,25386,,,0,1
187867,2023,7944,23318,,,0,1
212422,2023,73713,24996,,,0,1
253837,2023,7812,29410,,,0,1
149053,2023,70783,24865,,,0,1
275860,2023,143249,20991,,,0,1
178446,2023,140022,24892,,,0,1
172787,2023,140272,18239,,,0,1
275723,2023,73682,28372,,,0,1
264771,2023,149599,24716,,,0,1
226762,2023,70674,19317,,,0,1
298788,2023,66602,19809,,,0,1
208430,2024,63614,23244,,,0,1
141100,2024,35250,,997,1,0,
82203,2024,79832,18763,,,0,1
236037,2024,78991,21504,,,0,1
285226,2024,133387,27792,,,0,1
155600,2024,107465,,463,1,0,
15510,2024,143433,23465,,,0,1
126921,2024,79403,,752,1,0,
249021,2024,77960,27558,,,0,1
287241,2024,79707,25952,,,0,1
32783,2024,119908,16980,,,0,1
257055,2024,78200,26266,,,0,1
193188,2024,106310,24763,,,0,1
137582,2024,73589,18975,,,0,1
59055,2024,140390,21505,,,0,1
155662,2025,120142,18670,,,0,1
3069,2025,62946,18238,,,0,1
297993,2025,7587,16,1029,1,0,0
30405,2025,70891,25363,,,0,1
240112,2025,78012,27431,,,0,1
72288,2025,79180,22929,,,0,1
211836,2025,143264,21332,,,0,1
84584,2025,78317,24458,,,0,1
266284,2025,151392,16745,,,0,1
40902,2025,149445,22874,,,0,1
131189,2025,151701,20959,,,0,1
233126,2025,8351,25503,,,0,1
123993,2025,62921,23107,,,0,1
38778,2025,119774,,1088,1,0,
46588,2000,66552,19654,,,0,1
175233,2000,79885,23267,,,0,1
210879,2000,151275,24762,,,0,1
265240,2000,119707,,1328,1,0,
292931,2000,383,28415,,,0,1
156145,2000,155614,20595,,,0,1
91419,2000,79116,27907,,,0,1
198016,2000,119861,17530,,,0,1
60928,2000,632,21754,,,0,1
64646,2000,35829,19978,,,0,1
157638,2000,62488,,533,1,0,
112311,2000,143614,26610,,,0,1
204255,2000,79450,,406,1,0,
73360,2000,151237,21227,,,0,1
99520,2000,63177,25342,,,0,1
42567,2001,79155,27949,,,0,1
271268,2001,108958,28761,,,0,1
291922,2001,78151,22820,,,0,1
114354,2001,7847,19098,,,0,1
23415,2001,79655,16374,,,0,1
201644,2001,144468,23101,,,0,1
116965,2001,35797,27727,,,0,1
182419,2001,63207,17556,,,0,1
101411,2002,151527,29380,,,0,1
40784,2002,149442,23491,,,0,1
68725,2002,6571,28712,,,0,1
161350,2002,78670,17708,,,0,1
238904,2002,133509,23423,,,0,1
163117,2002,57155,17592,,,0,1
79479,2002,62991,25122,,,0,1
280962,2002,140252,23154,,,0,1
289188,2002,105965,16753,,,0,1
221698,2002,66528,26166,,,0,1
238227,2003,70539,22985,,,0,1
59515,2003,144779,27296,,,0,1
199580,2003,35144,,1293,1,0,
110234,2003,7752,,1107,1,0,
201615,2003,119940,17537,,,0,1
18542,2003,149813,20072,,,0,1
73862,2003,66490,19064,,,0,1
256137,2003,74066,27778,,,0,1
51060,2003,109084,27896,,,0,1
84279,2004,151140,23341,,,0,1
251883,2004,35571,21999,,,0,1
221016,2004,8056,21988,,,0,1
82619,2004,107849,24839,,,0,1
198631,2004,57260,19644,,,0,1
31028,2004,77994,18125,,,0,1
122336,2004,8227,25013,,,0,1
299555,2004,106186,18926,,,0,1
219497,2004,6562,25308,,,0,1
247749,2004,57409,23952,,,0,1
196871,2004,108599,17731,,,0,1
25274,2004,8433,29708,,,0,1
245931,2004,143186,19201,,,0,1
122149,2004,35809,29379,,,0,1
95654,2004,119933,21035,,,0,1
15101,2004,120370,30073,,,0,1
97190,2005,56,26840,,,0,1
241354,2005,106320,26538,,,0,1
211699,2005,151713,28155,,,0,1
159028,2005,63242,27579,,,0,1
128387,2005,57029,18534,,,0,1
293226,2005,79579,17798,,,0,1
150035,2005,139834,,1209,1,0,
260584,2005,57016,,1189,1,0,
121248,2005,106045,26037,,,0,1
293465,2005,8112,25113,,,0,1
258896,2005,108938,17217,,,0,1
81360,2005,151535,26534,,,0,1
251821,2005,78043,26773,,,0,1
210397,2006,35859,27332,,,0,1
77757,2006,7820,20255,,,0,1
227031,2006,6345,26605,,,0,1
90899,2006,119944,17542,,,0,1
251644,2006,107463,17998,650,1,0,1
98212,2006,57264,18762,,,0,1
34156,2006,57601,29285,,,0,1
146671,2006,73545,16235,653,1,0,1
273831,2006,475,26929,,,0,1
220128,2006,120206,20419,,,0,1
161745,2006,79149,27331,,,0,1
1587,2006,120116,20063,,,0,1
246171,2007,155569,21074,,,0,1
49829,2007,106014,26897,,,0,1
14889,2007,133749,22319,,,0,1
218356,2007,133182,16430,,,0,1
126597,2007,63111,26618,,,0,1
188906,2007,79836,16943,,,0,1
46318,2007,108597,20450,,,0,1
120302,2007,476,17897,,,0,1
224753,2008,78086,29707,,,0,1
42737,2008,79505,,551,1,0,
38063,2008,63133,16904,,,0,1
155851,2008,240,28812,,,0,1
249010,2008,73807,28458,,,0,1
36637,2008,35500,18875,,,0,1
217201,2008,6371,27477,,,0,1
170463,2008,105890,,599,1,0,
90216,2008,6205,,743,1,0,
194527,2009,66397,,343,1,0,
56046,2009,73562,16610,,,0,1
11352,2009,143420,28640,,,0,1
264673,2009,8203,26619,,,0,1
209733,2009,66682,19883,,,0,1
239211,2009,7732,17811,150,1,0,1
298137,2009,120087,18173,,,0,1
150740,2009,63098,18667,,,0,1
250167,2009,149394,23459,,,0,1
298521,2009,74163,28657,,,0,1
292308,2010,151129,25539,,,0,1
299575,2010,6878,24900,,,0,1
102093,2010,66506,25570,,,0,1
155307,2010,140757,8793,,,1,0
109899,2010,133165,16703,,,0,1
235957,2010,151448,22694,,,0,1
98332,2010,70705,21839,,,0,1
1552,2010,6800,28993,,,0,1
24889,2010,57453,21648,,,0,1
242612,2010,8109,20960,,,0,1
51991,2010,140822,10223,,,1,0
44716,2010,149838,20781,,,0,1
233134,2011,106396,18477,,,0,1
287007,2011,74366,5556,,,1,0
181482,2011,119950,17336,,,0,1
17920,2011,144649,24659,,,0,1
27387,2011,6618,24496,,,0,1
134635,2011,143274,20427,,,0,1
149335,2011,78418,22362,,,0,1
231977,2011,151609,24042,,,0,1
291667,2011,79563,29143,,,0,1
201442,2011,144808,27401,,,0,1
222944,2011,140122,21156,,,0,1
220079,2011,62826,21062,,,0,1
57154,2011,70562,23972,,,0,1
298024,2011,144665,19204,,,0,1
30064,2011,149621,17104,,,0,1
16348,2011,156032,27851,,,0,1
16127,2011,63372,23856,,,0,1
253098,2012,63145,18914,,,0,1
136324,2012,6260,24292,,,0,1
97637,2012,35440,23321,,,0,1
233906,2012,73588,28667,,,0,1
179116,2012,66852,29978,,,0,1
8676,2012,78125,23529,,,0,1
156301,2012,79502,374,1381,1,0,0
173767,2012,149456,16468,,,0,1
27226,2012,108902,23488,,,0,1
221183,2012,155524,19155,,,0,1
248886,2012,120107,20992,,,0,1
157565,2012,70707,19232,,,0,1
155669,2013,151620,24583,,,0,1
164148,2013,108536,,230,1,0,
29719,2013,36238,9042,,,1,0
161835,2013,66813,22094,,,0,1
225465,2013,144587,27246,,,0,1
171506,2013,7879,25518,,,0,1
203404,2013,109046,27944,,,0,1
275982,2013,151206,19635,,,0,1
186955,2013,35698,26883,,,0,1
139406,2013,63142,21326,,,0,1
122304,2013,151441,22151,,,0,1
280882,2013,8011,25287,,,0,1
256407,2014,79202,24572,,,0,1
182652,2014,155472,,383,1,0,
294673,2014,35185,,1319,1,0,
188203,2014,70371,,155,1,0,
196785,2014,140270,27841,,,0,1
236583,2015,155703,27810,,,0,1
38782,2015,73932,23248,,,0,1
21485,2015,932,7939,,,1,0
110904,2015,57460,26231,,,0,1
149685,2015,151120,17381,,,0,1
151641,2015,142967,,209,1,0,
198659,2015,106251,22613,,,0,1
189384,2015,107561,25233,,,0,1
58666,2015,142963,,764,1,0,
3235,2015,7851,16689,,,0,1
271783,2015,7741,314,110,1,0,0
73717,2015,109093,28250,,,0,1
8024,2015,107986,27030,,,0,1
88981,2015,149,23531,,,0,1
125119,2015,140426,23171,,,0,1
186532,2015,35867,21687,,,0,1
64332,2015,151482,20555,,,0,1
246049,2016,78171,22909,,,0,1
44326,2016,79642,17337,,,0,1
164591,2016,62957,23987,,,0,1
275789,2016,143578,28832,,,0,1
8506,2016,151150,29182,,,0,1
125652,2016,140222,25494,,,0,1
237291,2016,63150,21033,,,0,1
223010,2016,106025,28636,,,0,1
61095,2016,35619,23241,,,0,1
55814,2016,62486,,424,1,0,
296920,2016,6257,27160,,,0,1
282196,2016,144699,22395,,,0,1
35536,2017,7748,328,61,1,0,0
59471,2017,143059,19409,,,0,1
94224,2017,77958,27262,,,0,1
39929,2017,108913,21240,,,0,1
272617,2017,70807,28897,,,0,1
90790,2017,106121,27153,,,0,1
240290,2017,149457,24427,,,0,1
76772,2017,144647,21412,,,0,1
158245,2017,73777,18038,,,0,1
215000,2017,70492,26291,,,0,1
221625,2017,149306,17889,,,0,1
186260,2017,78618,25446,,,0,1
67992,2017,149789,29568,,,0,1
151355,2018,139881,18672,,,0,1
207593,2018,66430,18276,,,0,1
33915,2018,35862,20936,,,0,1
253232,2018,143223,18961,,,0,1
103757,2018,155610,28539,,,0,1
3193,2018,78807,17999,,,0,1
120383,2018,155940,28230,,,0,1
240134,2018,107797,21242,,,0,1
35347,2018,108773,17928,,,0,1
263692,2018,133636,27744,,,0,1
276875,2018,57413,29700,,,0,1
186441,2019,143552,26934,,,0,1
280456,2019,62730,26421,,,0,1
150248,2019,109187,28204,,,0,1
209328,2019,155943,23600,,,0,1
100154,2019,140151,19460,,,0,1
129571,2019,73757,28085,,,0,1
139898,2019,66747,27706,,,0,1
